# graphene sheet, generated by graphene_defect_ml

966 atoms
1 atom types

1.33780 71.33780 xlo xhi
-12.50000 12.50000 ylo yhi
-7.73579 62.26421 zlo zhi

Masses

1 12.0107

Atoms # molecular

1 1 1 17.79840 0.00000 4.84697
2 1 1 17.09880 0.00000 6.05871
3 1 1 17.79840 0.00000 7.27046
4 1 1 17.09880 0.00000 8.48220
5 1 1 17.79840 0.00000 9.69394
6 1 1 17.09880 0.00000 10.90568
7 1 1 17.79840 0.00000 12.11743
8 1 1 17.09880 0.00000 13.32917
9 1 1 17.79840 0.00000 14.54091
10 1 1 17.09880 0.00000 15.75266
11 1 1 17.79840 0.00000 16.96440
12 1 1 17.09880 0.00000 18.17614
13 1 1 17.79840 0.00000 19.38788
14 1 1 17.09880 0.00000 20.59963
15 1 1 17.79840 0.00000 21.81137
16 1 1 17.09880 0.00000 23.02311
17 1 1 17.79840 0.00000 24.23485
18 1 1 17.09880 0.00000 25.44660
19 1 1 17.79840 0.00000 26.65834
20 1 1 17.09880 0.00000 27.87008
21 1 1 17.79840 0.00000 29.08183
22 1 1 17.09880 0.00000 30.29357
23 1 1 17.79840 0.00000 31.50531
24 1 1 17.09880 0.00000 32.71705
25 1 1 17.79840 0.00000 33.92880
26 1 1 17.09880 0.00000 35.14054
27 1 1 17.79840 0.00000 36.35228
28 1 1 17.09880 0.00000 37.56403
29 1 1 17.79840 0.00000 38.77577
30 1 1 17.09880 0.00000 39.98751
31 1 1 17.79840 0.00000 41.19925
32 1 1 17.09880 0.00000 42.41100
33 1 1 17.79840 0.00000 43.62274
34 1 1 17.09880 0.00000 44.83448
35 1 1 17.79840 0.00000 46.04622
36 1 1 17.09880 0.00000 47.25797
37 1 1 17.79840 0.00000 48.46971
38 1 1 17.09880 0.00000 49.68145
39 1 1 19.19760 0.00000 4.84697
40 1 1 19.89720 0.00000 6.05871
41 1 1 19.19760 0.00000 7.27046
42 1 1 19.89720 0.00000 8.48220
43 1 1 19.19760 0.00000 9.69394
44 1 1 19.89720 0.00000 10.90568
45 1 1 19.19760 0.00000 12.11743
46 1 1 19.89720 0.00000 13.32917
47 1 1 19.19760 0.00000 14.54091
48 1 1 19.89720 0.00000 15.75266
