# graphene sheet, generated by graphene_defect_ml

966 atoms
1 atom types

1.65500 71.65500 xlo xhi
-12.50000 12.50000 ylo yhi
-7.33049 62.66951 zlo zhi

Masses

1 12.0107

Atoms # molecular

1 1 1 17.84000 0.00000 4.91902
2 1 1 17.13000 0.00000 6.14878
3 1 1 17.84000 0.00000 7.37854
4 1 1 17.13000 0.00000 8.60829
5 1 1 17.84000 0.00000 9.83805
6 1 1 17.13000 0.00000 11.06780
7 1 1 17.84000 0.00000 12.29756
8 1 1 17.13000 0.00000 13.52732
9 1 1 17.84000 0.00000 14.75707
10 1 1 17.13000 0.00000 15.98683
11 1 1 17.84000 0.00000 17.21659
12 1 1 17.13000 0.00000 18.44634
13 1 1 17.84000 0.00000 19.67610
14 1 1 17.13000 0.00000 20.90585
15 1 1 17.84000 0.00000 22.13561
16 1 1 17.13000 0.00000 23.36537
17 1 1 17.84000 0.00000 24.59512
18 1 1 17.13000 0.00000 25.82488
19 1 1 17.84000 0.00000 27.05463
20 1 1 17.13000 0.00000 28.28439
21 1 1 17.84000 0.00000 29.51415
22 1 1 17.13000 0.00000 30.74390
23 1 1 17.84000 0.00000 31.97366
24 1 1 17.13000 0.00000 33.20341
25 1 1 17.84000 0.00000 34.43317
26 1 1 17.13000 0.00000 35.66293
27 1 1 17.84000 0.00000 36.89268
28 1 1 17.13000 0.00000 38.12244
29 1 1 17.84000 0.00000 39.35219
30 1 1 17.13000 0.00000 40.58195
31 1 1 17.84000 0.00000 41.81171
32 1 1 17.13000 0.00000 43.04146
33 1 1 17.84000 0.00000 44.27122
34 1 1 17.13000 0.00000 45.50097
35 1 1 17.84000 0.00000 46.73073
36 1 1 17.13000 0.00000 47.96049
37 1 1 17.84000 0.00000 49.19024
38 1 1 17.13000 0.00000 50.42000
39 1 1 19.26000 0.00000 4.91902
40 1 1 19.97000 0.00000 6.14878
41 1 1 19.26000 0.00000 7.37854
42 1 1 19.97000 0.00000 8.60829
43 1 1 19.26000 0.00000 9.83805
44 1 1 19.97000 0.00000 11.06780
45 1 1 19.26000 0.00000 12.29756
46 1 1 19.97000 0.00000 13.52732
47 1 1 19.26000 0.00000 14.75707
48 1 1 19.97000 0.00000 15.98683
49 1 1 19.26000 0.00000 17.21659
50 1 1 19.97000 0.00000 18.44634
51 1 1 19.26000 0.00000 19.67610
52 1 1 19.97000 0.00000 20.90585
53 1 1 19.26000 0.00000 22.13561
54 1 1 19.97000 0.00000 23.36537
55 1 1 19.26000 0.00000 24.59512
56 1 1 19.97000 0.00000 25.82488
57 1 1 19.26000 0.00000 27.05463
58 1 1 19.97000 0.00000 28.28439
59 1 1 19.26000 0.00000 29.51415
60 1 1 19.97000 0.00000 30.74390
61 1 1 19.26000 0.00000 31.97366
62 1 1 19.97000 0.00000 33.20341
63 1 1 19.26000 0.00000 34.43317
64 1 1 19.97000 0.00000 35.66293
65 1 1 19.26000 0.00000 36.89268
